trans_date_trans_time,cc_num,merchant,category,trans_num,unix_time,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,amt,merch_lat,merch_long,is_fraud
2026-07-06 01:54:16,1000000002962962,"fraud_Martinez, Shopping Net",shopping_net,txn_1020954,1783302,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,135.02,31.58344,-90.23092,0
2026-07-10 19:51:16,1000000002962962,"fraud_Miller, Shopping Net",shopping_net,txn_1048322,1783713,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,23.7,31.74142,-90.07266,0
2026-07-12 13:46:22,1000000002962962,"fraud_Davis, Shopping Pos",shopping_pos,txn_1040370,1783863,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,56.24,31.35205,-90.11471,0
2026-07-14 07:36:54,1000000002962962,"fraud_Williams, Gas Transport",gas_transport,txn_1002280,1784014,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,37.53,31.84469,-90.37704,0
2026-07-14 23:08:53,1000000002962962,"fraud_Brown, Home",home,txn_1039359,1784070,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,34.59,31.78313,-90.32903,0
2026-07-15 12:45:22,1000000002962962,"fraud_Williams, Entertainment",entertainment,txn_1041116,1784119,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,56.75,31.70154,-90.05262,0
2026-07-16 02:02:04,1000000002962962,"fraud_Brown, Shopping Net",shopping_net,txn_1008770,1784167,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,71.29,31.57951,-90.17538,0
2026-07-16 06:43:08,1000000002962962,"fraud_Garcia, Entertainment",entertainment,txn_1017948,1784184,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,31.57,31.79635,-90.29314,0
2026-07-16 09:10:35,1000000002962962,"fraud_Martinez, Entertainment",entertainment,txn_1048070,1784193,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,65.93,31.88002,-90.28828,0
2026-07-21 18:42:38,1000000002962962,"fraud_Davis, Food Dining",food_dining,txn_1044110,1784659,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,99.72,31.76251,-90.11917,0
2026-07-22 10:47:22,1000000002962962,"fraud_Rodriguez, Travel",travel,txn_1041748,1784717,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,117.82,31.87849,-90.18585,0
2026-07-23 01:47:22,1000000002962962,"fraud_Johnson, Travel",travel,txn_1024543,1784771,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,109.93,31.49287,-90.028,0
2026-07-23 05:10:09,1000000002962962,"fraud_Garcia, Grocery Pos",grocery_pos,txn_1011646,1784783,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,78.96,31.49212,-90.09813,0
2026-07-24 07:33:20,1000000002962962,"fraud_Smith, Shopping Pos",shopping_pos,txn_1034124,1784878,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,39.44,31.67958,-89.93603,0
2026-07-24 07:34:43,1000000002962962,"fraud_Jones, Gas Transport",gas_transport,txn_1036388,1784878,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,100.04,31.90184,-90.1521,0
2026-07-24 11:07:04,1000000002962962,"fraud_Smith, Shopping Net",shopping_net,txn_1009461,1784891,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,50.52,31.75698,-90.23259,0
2026-07-24 17:28:22,1000000002962962,"fraud_Jones, Grocery Pos",grocery_pos,txn_1015218,1784914,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,37.21,31.54331,-89.72209,0
2026-07-28 19:45:06,1000000002962962,"fraud_Davis, Shopping Pos",shopping_pos,txn_1024555,1785267,John,Miller,F,1628 Main St,Metropolis,NY,21394,31.698270224554964,-90.18364947443627,22035,Doctor,1961-11-15,51.53,31.75701,-90.11524,0
2026-07-01 22:00:41,1000000003950616,"fraud_Williams, Health Fitness",health_fitness,txn_1026152,1782943,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,28.61,26.68624,-72.65859,0
2026-07-03 01:46:56,1000000003950616,"fraud_Smith, Personal Care",personal_care,txn_1019436,1783043,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,30.28,26.29769,-72.61609,0
2026-07-03 20:18:18,1000000003950616,"fraud_Jones, Entertainment",entertainment,txn_1042001,1783109,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,26.74,26.41492,-72.87222,0
2026-07-03 23:04:27,1000000003950616,"fraud_Davis, Food Dining",food_dining,txn_1019905,1783119,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,54.25,26.5464,-72.39873,0
2026-07-04 09:20:33,1000000003950616,"fraud_Williams, Gas Transport",gas_transport,txn_1042500,1783156,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,43.85,26.35578,-72.5363,0
2026-07-04 13:25:55,1000000003950616,"fraud_Rodriguez, Food Dining",food_dining,txn_1009333,1783171,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,42.42,26.18627,-72.68186,0
2026-07-10 18:05:19,1000000003950616,"fraud_Davis, Shopping Net",shopping_net,txn_1002714,1783706,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,17.94,26.58933,-72.58356,0
2026-07-12 13:50:07,1000000003950616,"fraud_Garcia, Entertainment",entertainment,txn_1048251,1783864,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,20.81,26.70968,-72.85176,0
2026-07-13 01:46:19,1000000003950616,"fraud_Miller, Food Dining",food_dining,txn_1023469,1783907,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,20.48,26.71017,-72.57527,0
2026-07-14 09:22:13,1000000003950616,"fraud_Jones, Health Fitness",health_fitness,txn_1033319,1784020,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,55.19,26.56648,-72.88689,0
2026-07-14 18:56:25,1000000003950616,"fraud_Miller, Kids Pets",kids_pets,txn_1015927,1784055,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,13.49,26.38179,-72.38529,0
2026-07-14 23:14:30,1000000003950616,"fraud_Smith, Gas Transport",gas_transport,txn_1022712,1784070,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,27.8,26.53886,-72.87237,0
2026-07-16 12:55:33,1000000003950616,"fraud_Miller, Personal Care",personal_care,txn_1001076,1784206,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,30.01,26.44509,-72.75913,0
2026-07-17 16:08:41,1000000003950616,"fraud_Garcia, Food Dining",food_dining,txn_1042948,1784304,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,44.69,26.50754,-72.30974,0
2026-07-18 15:37:24,1000000003950616,"fraud_Jones, Gas Transport",gas_transport,txn_1024560,1784389,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,66.7,26.27973,-72.73566,0
2026-07-21 16:10:43,1000000003950616,"fraud_Rodriguez, Shopping Net",shopping_net,txn_1030710,1784650,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,30.1,26.34247,-72.60524,0
2026-07-23 07:14:58,1000000003950616,"fraud_Rodriguez, Shopping Pos",shopping_pos,txn_1008400,1784790,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,33.49,26.32702,-72.67681,0
2026-07-23 15:26:47,1000000003950616,"fraud_Miller, Shopping Net",shopping_net,txn_1001226,1784820,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,29.87,26.55314,-72.89873,0
2026-07-23 17:31:44,1000000003950616,"fraud_Smith, Entertainment",entertainment,txn_1046219,1784827,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,36.89,26.65239,-72.52218,0
2026-07-24 18:26:00,1000000003950616,"fraud_Williams, Food Dining",food_dining,txn_1042993,1784917,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,20.81,26.25231,-72.42785,0
2026-07-25 06:27:22,1000000003950616,"fraud_Rodriguez, Grocery Pos",grocery_pos,txn_1022182,1784960,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,66.06,26.24579,-72.75906,0
2026-07-25 08:10:31,1000000003950616,"fraud_Rodriguez, Shopping Pos",shopping_pos,txn_1040262,1784967,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,30.69,26.47136,-72.68638,0
2026-07-25 12:00:33,1000000003950616,"fraud_Rodriguez, Grocery Pos",grocery_pos,txn_1029744,1784980,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,23.18,26.39618,-72.79773,0
2026-07-26 00:11:37,1000000003950616,"fraud_Rodriguez, Misc Net",misc_net,txn_1026586,1785024,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,14.09,26.57897,-72.82563,0
2026-07-26 20:10:37,1000000003950616,"fraud_Miller, Grocery Pos",grocery_pos,txn_1006939,1785096,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,32.63,26.68739,-72.7235,0
2026-07-27 01:47:27,1000000003950616,"fraud_Martinez, Grocery Pos",grocery_pos,txn_1004706,1785116,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,54.63,26.39142,-72.62312,0
2026-07-30 21:03:42,1000000003950616,"fraud_Martinez, Food Dining",food_dining,txn_1010800,1785445,Mary,Martinez,M,7613 Main St,Metropolis,NY,78148,26.496186638661428,-72.65795206282667,5437,Driver,2002-08-03,22.98,26.85116,-72.29417,0
2026-07-02 12:55:40,1000000004938270,"fraud_Miller, Entertainment",entertainment,txn_1047630,1782996,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,17.76,39.29292,-78.68543,0
2026-07-03 05:08:59,1000000004938270,"fraud_Brown, Grocery Pos",grocery_pos,txn_1025958,1783055,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,16.11,39.0818,-78.70442,0
2026-07-04 18:30:09,1000000004938270,"fraud_Davis, Grocery Pos",grocery_pos,txn_1030995,1783189,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,17.35,39.06711,-78.79851,0
2026-07-04 18:43:17,1000000004938270,"fraud_Williams, Shopping Pos",shopping_pos,txn_1034769,1783190,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,6.87,39.00381,-78.52248,0
2026-07-04 23:20:47,1000000004938270,"fraud_Martinez, Entertainment",entertainment,txn_1005761,1783207,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,13.74,38.91101,-78.34299,0
2026-07-04 23:57:26,1000000004938270,"fraud_Martinez, Food Dining",food_dining,txn_1041803,1783209,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,14.35,39.24406,-78.62532,0
2026-07-06 15:13:28,1000000004938270,"fraud_Rodriguez, Shopping Net",shopping_net,txn_1035663,1783350,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,12.45,39.16992,-78.71933,0
2026-07-10 18:45:01,1000000004938270,"fraud_Brown, Personal Care",personal_care,txn_1008262,1783709,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,8.64,38.77308,-78.53516,0
2026-07-10 18:47:51,1000000004938270,"fraud_Brown, Grocery Pos",grocery_pos,txn_1039053,1783709,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,12.4,39.05134,-78.51515,0
2026-07-12 05:59:57,1000000004938270,"fraud_Garcia, Grocery Pos",grocery_pos,txn_1015753,1783835,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,22.18,38.7809,-78.91211,0
2026-07-12 14:24:50,1000000004938270,"fraud_Brown, Gas Transport",gas_transport,txn_1014482,1783866,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,12.56,38.83008,-78.67207,0
2026-07-14 00:49:26,1000000004938270,"fraud_Martinez, Grocery Pos",grocery_pos,txn_1004310,1783990,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,13.49,39.11521,-78.83283,0
2026-07-14 23:10:56,1000000004938270,"fraud_Rodriguez, Gas Transport",gas_transport,txn_1046638,1784070,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,14.89,39.03289,-78.60114,0
2026-07-16 19:37:23,1000000004938270,"fraud_Brown, Grocery Pos",grocery_pos,txn_1015187,1784230,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,13.87,38.89218,-78.60213,0
2026-07-17 03:16:32,1000000004938270,"fraud_Smith, Shopping Pos",shopping_pos,txn_1035754,1784258,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,20.15,39.201,-78.81098,0
2026-07-18 21:45:22,1000000004938270,"fraud_Williams, Shopping Net",shopping_net,txn_1048236,1784411,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,9.32,39.00424,-78.67224,0
2026-07-19 07:42:19,1000000004938270,"fraud_Smith, Grocery Pos",grocery_pos,txn_1020905,1784446,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,11.29,38.82607,-78.66222,0
2026-07-20 08:35:43,1000000004938270,"fraud_Martinez, Travel",travel,txn_1048996,1784536,James,Brown,F,4043 Main St,Metropolis,NY,99475,39.02992312900028,-78.67386458971946,17165,Executive,1963-07-18,8.35,38.97392,-78.5937,0
